pattern_id,userid,instrument_type,instrument,exchange,pattern_name,comment,time_frame,sc_id,p_status,is_closed,is_deleted,end_date,updated_at,created_at,meta_data,analyst_name,analyst_image,updated_at_epoch,created_at_epoch,chartType,displayLock,scanproflg,id
1659,21,equity,Biocon,nse,Horizontal Trendline,Resistance Breakout,4 hours,BL03,Closed,Y,0,2026-07-24,2026-07-24 15:45:56,2026-07-14 10:56:15,"{""chart_type"":""mc_pro_plus"",""sc_name"":""Biocon"",""sc_symbol"":""BIOCON"",""sc_scripcode"":""532523"",""instrument_type_code"":""stock"",""entry_condition"":""equals"",""entry_price"":""442.20"",""pattern_type"":""buy"",""cmp"":""433.65"",""price_key"":""stk_BL03_N"",""target_price"":""476"",""target_return_prcnt"":""7.64"",""stoploss_price"":""419"",""stoploss_prcnt"":""5.25"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178400677315.png""},""rationale"":""A horizontal resistance level repeatedly capped price. The breakout above this zone confirms buyers have regained control, signaling renewed bullish strength."",""action_type"":""add"",""created_at"":""2026-07-14 10:56:15"",""updated_at"":""2026-07-14 10:56:15""},{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178400677315.png""},""rationale"":""Pattern Expired"",""action_type"":""close"",""created_at"":""2026-07-24 15:45:56"",""updated_at"":""2026-07-24 15:45:56""}],""auto_closed"":true,""exit_price"":""433.65"",""exit_price_condition"":""equals"",""closed_on"":""2026-07-24 15:45:56""}",Brijesh Bhatia,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1784888156,1784006775,mc_pro_plus,N,3,1659.0
1661,21,equity,SBI Cards & Payment Services,nse,Ascending Triangle,On the verge of breakout,4 hours,SCP03,Closed,Y,0,2026-07-24,2026-07-24 15:45:56,2026-07-14 15:18:40,"{""chart_type"":""mc_pro_plus"",""sc_name"":""SBI Cards & Payment Services"",""sc_symbol"":""SBICARD"",""sc_scripcode"":""543066"",""instrument_type_code"":""stock"",""entry_condition"":""equals"",""entry_price"":""639.50"",""pattern_type"":""buy"",""cmp"":""618.75"",""price_key"":""stk_SCP03_N"",""target_price"":""695"",""target_return_prcnt"":""8.68"",""stoploss_price"":""611"",""stoploss_prcnt"":""4.46"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178402251992.png""},""rationale"":""An ascending triangle reflects rising buying pressure beneath a fixed resistance. Price is testing the breakout zone, with a move above resistance likely to trigger fresh upside."",""action_type"":""add"",""created_at"":""2026-07-14 15:18:40"",""updated_at"":""2026-07-14 15:18:40""},{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178462079633.png""},""rationale"":""Breakout retest."",""action_type"":""update"",""created_at"":""2026-07-21 13:29:58"",""updated_at"":""2026-07-21 13:29:58""},{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178462079633.png""},""rationale"":""Pattern Expired"",""action_type"":""close"",""created_at"":""2026-07-24 15:45:56"",""updated_at"":""2026-07-24 15:45:56""}],""auto_closed"":true,""exit_price"":""618.75"",""exit_price_condition"":""equals"",""closed_on"":""2026-07-24 15:45:56""}",Brijesh Bhatia,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1784888156,1784022520,mc_pro_plus,N,3,1661.0
1670,21,equity,Jio Financial Services,nse,Horizontal Trendline,Resistance Breakout,2 hours,JFS,Closed,Y,0,2026-07-24,2026-07-24 15:45:56,2026-07-17 09:23:40,"{""chart_type"":""mc_pro_plus"",""sc_name"":""Jio Financial Services"",""sc_symbol"":""JIOFIN"",""sc_scripcode"":""543940"",""instrument_type_code"":""stock"",""entry_condition"":""equals"",""entry_price"":""247.01"",""pattern_type"":""buy"",""cmp"":""234.71"",""price_key"":""stk_JFS_N"",""target_price"":""266"",""target_return_prcnt"":""7.69"",""stoploss_price"":""242"",""stoploss_prcnt"":""2.03"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178426041916.png""},""rationale"":""The price has moved above the resistance which was capped by sellers. A strong close above the resistance can be a strong bullish move."",""action_type"":""add"",""created_at"":""2026-07-17 09:23:40"",""updated_at"":""2026-07-17 09:23:40""},{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178426041916.png""},""rationale"":""Pattern Expired"",""action_type"":""close"",""created_at"":""2026-07-24 15:45:56"",""updated_at"":""2026-07-24 15:45:56""}],""auto_closed"":true,""exit_price"":""234.71"",""exit_price_condition"":""equals"",""closed_on"":""2026-07-24 15:45:56""}",Brijesh Bhatia,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1784888156,1784260420,mc_pro_plus,N,3,1670.0
1671,21,equity,Newgen Software Technologies,nse,Ascending Triangle,Breakout Retest,4 hours,NST01,Closed,Y,0,2026-07-24,2026-07-24 15:45:56,2026-07-17 09:32:35,"{""chart_type"":""mc_pro_plus"",""sc_name"":""Newgen Software Technologies"",""sc_symbol"":""NEWGEN"",""sc_scripcode"":""540900"",""instrument_type_code"":""stock"",""entry_condition"":""equals"",""entry_price"":""543.65"",""pattern_type"":""buy"",""cmp"":""505.70"",""price_key"":""stk_NST01_N"",""target_price"":""638"",""target_return_prcnt"":""17.35"",""stoploss_price"":""507"",""stoploss_prcnt"":""6.74"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178426095390.png""},""rationale"":""Price Break above the resistance of ascending triangle. And now the price is retesting the breakout zone making it as a support. A move from this level could be a strong bullish move."",""action_type"":""add"",""created_at"":""2026-07-17 09:32:35"",""updated_at"":""2026-07-17 09:32:35""},{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178426095390.png""},""rationale"":""Pattern Expired"",""action_type"":""close"",""created_at"":""2026-07-24 15:45:56"",""updated_at"":""2026-07-24 15:45:56""}],""auto_closed"":true,""exit_price"":""505.70"",""exit_price_condition"":""equals"",""closed_on"":""2026-07-24 15:45:56""}",Brijesh Bhatia,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1784888156,1784260955,mc_pro_plus,N,3,1671.0
1681,21,equity,Bharti Airtel,nse,Symmetrical Triangle,Bullish Breakout,30 mins,BTV,Closed,Y,0,1970-01-01,2026-07-24 10:04:39,2026-07-20 15:21:30,"{""chart_type"":""mc_pro_plus"",""sc_name"":""Bharti Airtel"",""sc_symbol"":""BHARTIARTL"",""sc_scripcode"":""532454"",""instrument_type_code"":""stock"",""entry_condition"":""equals"",""entry_price"":""1941.00"",""pattern_type"":""buy"",""cmp"":""1885.00"",""price_key"":""stk_BTV_N"",""target_price"":null,""target_return_prcnt"":""4.84"",""stoploss_price"":null,""stoploss_prcnt"":""0.62"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178454108813.png""},""rationale"":""A symmetrical triangle reflects price compression before a decisive move. The breakout above resistance confirms fresh buying interest and strengthens the bullish trend."",""action_type"":""add"",""created_at"":""2026-07-20 15:21:30"",""updated_at"":""2026-07-20 15:21:30""},{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178454108813.png""},""rationale"":""Negated!"",""action_type"":""close"",""created_at"":""2026-07-24 10:04:39"",""updated_at"":""2026-07-24 10:04:39""}]}",Brijesh Bhatia,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1784867679,1784541090,mc_pro_plus,N,3,
1697,21,index,NIFTY 50,nse,Horizontal Channel,Reversal From Support,2 hours,in;NSX,Closed,Y,0,1970-01-01,2026-07-24 09:38:19,2026-07-23 15:21:09,"{""chart_type"":""mc_pro_plus"",""sc_name"":""NIFTY 50"",""sc_symbol"":""9"",""sc_scripcode"":""9"",""instrument_type_code"":""index"",""entry_condition"":""equals"",""entry_price"":""23864.80"",""pattern_type"":""buy"",""cmp"":""23679.60"",""price_key"":""indices_i_in;NSX"",""target_price"":null,""target_return_prcnt"":""1.16"",""stoploss_price"":null,""stoploss_prcnt"":""0.45"",""ind_id"":""9"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178480026814.png""},""rationale"":""Price has rebounded from a major horizontal support, confirming strong buying interest and signalling a bullish reversal from a key demand zone."",""action_type"":""add"",""created_at"":""2026-07-23 15:21:09"",""updated_at"":""2026-07-23 15:21:09""},{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178480026814.png""},""rationale"":""Negated!"",""action_type"":""close"",""created_at"":""2026-07-24 09:38:19"",""updated_at"":""2026-07-24 09:38:19""}]}",Brijesh Bhatia,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1784866099,1784800269,mc_pro_plus,N,3,
1663,21,equity,Triveni Turbine,nse,Rectangle Pattern,Bullish Reversal,30 mins,TT12,Closed,Y,0,1970-01-01,2026-07-23 14:46:57,2026-07-15 10:18:32,"{""chart_type"":""mc_pro_plus"",""sc_name"":""Triveni Turbine"",""sc_symbol"":""TRITURBINE"",""sc_scripcode"":""533655"",""instrument_type_code"":""stock"",""entry_condition"":""equals"",""entry_price"":""626.45"",""pattern_type"":""buy"",""cmp"":""609.65"",""price_key"":""stk_TT12_N"",""target_price"":null,""target_return_prcnt"":""8.71"",""stoploss_price"":null,""stoploss_prcnt"":""2.63"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178409091071.png""},""rationale"":""A rectangle pattern reflects a period of consolidation after a decline. The rebound from support suggests buyers are returning, indicating a potential bullish reversal."",""action_type"":""add"",""created_at"":""2026-07-15 10:18:32"",""updated_at"":""2026-07-15 10:18:32""},{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178478538710.png""},""rationale"":""Not moving as expected. If it breaks above the resistance, we may see a bullish momentum."",""action_type"":""update"",""created_at"":""2026-07-23 11:13:08"",""updated_at"":""2026-07-23 11:13:08""},{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178478538710.png""},""rationale"":""Pattern Failed."",""action_type"":""close"",""created_at"":""2026-07-23 14:46:57"",""updated_at"":""2026-07-23 14:46:57""}]}",Brijesh Bhatia,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1784798217,1784090912,mc_pro_plus,N,3,
1685,21,equity,Hero Motocorp,nse,Falling Trendline,Bullish Reversal,2 hours,HHM,Closed,Y,0,1970-01-01,2026-07-23 11:54:46,2026-07-21 15:28:16,"{""chart_type"":""mc_pro_plus"",""sc_name"":""Hero Motocorp"",""sc_symbol"":""HEROMOTOCO"",""sc_scripcode"":""500182"",""instrument_type_code"":""stock"",""entry_condition"":""equals"",""entry_price"":""5035.30"",""pattern_type"":""buy"",""cmp"":""5175.00"",""price_key"":""stk_HHM_N"",""target_price"":null,""target_return_prcnt"":""4.80"",""stoploss_price"":null,""stoploss_prcnt"":""1.46"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178462789546.png""},""rationale"":""Price has broken above the falling trendline while holding above the 200 EMA, indicating the long-term uptrend remains intact, and the correction may be ending."",""action_type"":""add"",""created_at"":""2026-07-21 15:28:16"",""updated_at"":""2026-07-21 15:28:16""},{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178478096056.png""},""rationale"":""Breakout Retest."",""action_type"":""update"",""created_at"":""2026-07-23 09:59:21"",""updated_at"":""2026-07-23 09:59:21""},{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178478788597.png""},""rationale"":""3.86% up"",""action_type"":""close"",""created_at"":""2026-07-23 11:54:46"",""updated_at"":""2026-07-23 11:54:46""}]}",Brijesh Bhatia,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1784787886,1784627896,mc_pro_plus,N,3,
1684,21,equity,City Union Bank,nse,Rectangle Pattern,Bullish Breakout,1 hour,CUB,Closed,Y,0,1970-01-01,2026-07-23 11:13:38,2026-07-21 12:12:20,"{""chart_type"":""mc_pro_plus"",""sc_name"":""City Union Bank"",""sc_symbol"":""CUB"",""sc_scripcode"":""532210"",""instrument_type_code"":""stock"",""entry_condition"":""equals"",""entry_price"":""233.52"",""pattern_type"":""buy"",""cmp"":""221.32"",""price_key"":""stk_CUB_N"",""target_price"":null,""target_return_prcnt"":""5.34"",""stoploss_price"":null,""stoploss_prcnt"":""3.22"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178461613986.png""},""rationale"":""A rectangle pattern reflects a phase of consolidation. The breakout above resistance confirms renewed buying interest and signals the continuation of the bullish trend."",""action_type"":""add"",""created_at"":""2026-07-21 12:12:20"",""updated_at"":""2026-07-21 12:12:20""},{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178461613986.png""},""rationale"":""Pattern Failed"",""action_type"":""close"",""created_at"":""2026-07-23 11:13:38"",""updated_at"":""2026-07-23 11:13:38""}]}",Brijesh Bhatia,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1784785418,1784616140,mc_pro_plus,N,3,
1665,21,equity,Billionbrains Garage Ventures,nse,Horizontal Trendline,Bullish Breakout,1 hour,BGV,Closed,Y,0,1970-01-01,2026-07-23 09:28:06,2026-07-15 12:12:37,"{""chart_type"":""mc_pro_plus"",""sc_name"":""Billionbrains Garage Ventures"",""sc_symbol"":""GROWW"",""sc_scripcode"":""544603"",""instrument_type_code"":""stock"",""entry_condition"":""equals"",""entry_price"":""215.98"",""pattern_type"":""buy"",""cmp"":""203.93"",""price_key"":""stk_BGV_N"",""target_price"":null,""target_return_prcnt"":""6.49"",""stoploss_price"":null,""stoploss_prcnt"":""6.47"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178409775657.png""},""rationale"":""A horizontal resistance level repeatedly capped price. The breakout above this zone confirms buyers have overcome selling pressure, signaling a fresh bullish move."",""action_type"":""add"",""created_at"":""2026-07-15 12:12:37"",""updated_at"":""2026-07-15 12:12:37""},{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178409775657.png""},""rationale"":""Negated!"",""action_type"":""close"",""created_at"":""2026-07-23 09:28:06"",""updated_at"":""2026-07-23 09:28:06""}]}",Brijesh Bhatia,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1784779086,1784097757,mc_pro_plus,N,3,
1690,21,equity,IndusInd Bank,nse,Ascending Triangle,Bullish Breakout,30 mins,IIB,Closed,Y,0,1970-01-01,2026-07-23 09:16:37,2026-07-22 13:19:35,"{""chart_type"":""mc_pro_plus"",""sc_name"":""IndusInd Bank"",""sc_symbol"":""INDUSINDBK"",""sc_scripcode"":""532187"",""instrument_type_code"":""stock"",""entry_condition"":""equals"",""entry_price"":""1073.05"",""pattern_type"":""buy"",""cmp"":""1032.85"",""price_key"":""stk_IIB_N"",""target_price"":null,""target_return_prcnt"":""2.51"",""stoploss_price"":null,""stoploss_prcnt"":""1.22"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178470657377.png""},""rationale"":""An ascending triangle breakout suggests that after a consolidation buyers are again gaining control."",""action_type"":""add"",""created_at"":""2026-07-22 13:19:35"",""updated_at"":""2026-07-22 13:19:35""},{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178470657377.png""},""rationale"":""Pattern Failed."",""action_type"":""close"",""created_at"":""2026-07-23 09:16:37"",""updated_at"":""2026-07-23 09:16:37""}]}",Brijesh Bhatia,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1784778397,1784706575,mc_pro_plus,N,3,
1640,21,equity,Canara Bank,nse,Horizontal Channel,Reversal From Support,4 hours,CB06,Closed,Y,0,2026-07-17,2026-07-22 18:41:04,2026-07-09 10:56:41,"{""chart_type"":""mc_pro_plus"",""sc_name"":""Canara Bank"",""sc_symbol"":""CANBK"",""sc_scripcode"":""532483"",""instrument_type_code"":""stock"",""entry_condition"":""equals"",""entry_price"":""123.43"",""pattern_type"":""buy"",""cmp"":""126.46"",""price_key"":""stk_CB06_N"",""target_price"":""135"",""target_return_prcnt"":""9.37"",""stoploss_price"":""119"",""stoploss_prcnt"":""3.59"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178357479981.png""},""rationale"":""A horizontal support zone marks an area where buyers have consistently stepped in. The rebound from this level indicates renewed demand, suggesting a potential bullish reversal."",""action_type"":""add"",""created_at"":""2026-07-09 10:56:41"",""updated_at"":""2026-07-09 10:56:41""},{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178357479981.png""},""rationale"":""Pattern Expired"",""action_type"":""close"",""created_at"":""2026-07-22 18:41:04"",""updated_at"":""2026-07-22 18:41:04""}],""auto_closed"":true,""exit_price"":""126.46"",""exit_price_condition"":""equals"",""closed_on"":""2026-07-22 18:41:04""}",Brijesh Bhatia,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1784725864,1783574801,mc_pro_plus,N,3,1640.0
1641,21,equity,INDUS TOWERS,nse,Falling Channel,Bullish Reversal,2 hours,BI26,Closed,Y,0,2026-07-17,2026-07-22 18:41:04,2026-07-09 11:06:16,"{""chart_type"":""mc_pro_plus"",""sc_name"":""INDUS TOWERS"",""sc_symbol"":""INDUSTOWER"",""sc_scripcode"":""534816"",""instrument_type_code"":""stock"",""entry_condition"":""equals"",""entry_price"":""395.50"",""pattern_type"":""buy"",""cmp"":""394.85"",""price_key"":""stk_BI26_N"",""target_price"":""417"",""target_return_prcnt"":""5.44"",""stoploss_price"":""385"",""stoploss_prcnt"":""2.65"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178357537534.png""},""rationale"":""The breakout above the channel signals buyers is regaining control, indicating a potential bullish reversal."",""action_type"":""add"",""created_at"":""2026-07-09 11:06:16"",""updated_at"":""2026-07-09 11:06:16""},{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178357537534.png""},""rationale"":""Pattern Expired"",""action_type"":""close"",""created_at"":""2026-07-22 18:41:04"",""updated_at"":""2026-07-22 18:41:04""}],""auto_closed"":true,""exit_price"":""394.85"",""exit_price_condition"":""equals"",""closed_on"":""2026-07-22 18:41:04""}",Brijesh Bhatia,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1784725864,1783575376,mc_pro_plus,N,3,1641.0
1643,21,equity,L&T Finance,nse,Horizontal Channel,Breakout Retest,1 day,LFH,Closed,Y,0,2026-07-17,2026-07-22 18:41:04,2026-07-09 14:14:33,"{""chart_type"":""mc_pro_plus"",""sc_name"":""L&T Finance"",""sc_symbol"":""LTF"",""sc_scripcode"":""533519"",""instrument_type_code"":""stock"",""entry_condition"":""equals"",""entry_price"":""322.40"",""pattern_type"":""buy"",""cmp"":""305.90"",""price_key"":""stk_LFH_N"",""target_price"":""349"",""target_return_prcnt"":""8.25"",""stoploss_price"":""308"",""stoploss_prcnt"":""4.47"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178358667222.png""},""rationale"":""A horizontal resistance breakout occurs when price moves above a key resistance level after repeated rejections. The successful retest of this zone suggests former resistance has turned into support."",""action_type"":""add"",""created_at"":""2026-07-09 14:14:33"",""updated_at"":""2026-07-09 14:14:33""},{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178469536055.png""},""rationale"":""Breakout Retest from the support."",""action_type"":""update"",""created_at"":""2026-07-22 10:12:41"",""updated_at"":""2026-07-22 10:12:41""},{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178469536055.png""},""rationale"":""Pattern Expired"",""action_type"":""close"",""created_at"":""2026-07-22 18:41:04"",""updated_at"":""2026-07-22 18:41:04""}],""auto_closed"":true,""exit_price"":""305.90"",""exit_price_condition"":""equals"",""closed_on"":""2026-07-22 18:41:04""}",Brijesh Bhatia,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1784725864,1783586673,mc_pro_plus,N,3,1643.0
1648,21,equity,RBL Bank,nse,Symmetrical Triangle,Bullish Breakout,1 hour,RB02,Closed,Y,0,2026-07-17,2026-07-22 18:41:04,2026-07-10 10:53:41,"{""chart_type"":""mc_pro_plus"",""sc_name"":""RBL Bank"",""sc_symbol"":""RBLBANK"",""sc_scripcode"":""540065"",""instrument_type_code"":""stock"",""entry_condition"":""equals"",""entry_price"":""376.35"",""pattern_type"":""buy"",""cmp"":""355.50"",""price_key"":""stk_RB02_N"",""target_price"":""594"",""target_return_prcnt"":""57.83"",""stoploss_price"":""362"",""stoploss_prcnt"":""3.81"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178366102019.png""},""rationale"":""The breakout above resistance confirms buyers have taken control, signalling the beginning of a fresh upward move."",""action_type"":""add"",""created_at"":""2026-07-10 10:53:41"",""updated_at"":""2026-07-10 10:53:41""},{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178366102019.png""},""rationale"":""Pattern Expired"",""action_type"":""close"",""created_at"":""2026-07-22 18:41:04"",""updated_at"":""2026-07-22 18:41:04""}],""auto_closed"":true,""exit_price"":""355.50"",""exit_price_condition"":""equals"",""closed_on"":""2026-07-22 18:41:04""}",Brijesh Bhatia,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1784725864,1783661021,mc_pro_plus,N,3,1648.0
1655,21,equity,ICICI Bank,nse,Horizontal Trendline,Resistance Breakout,30 mins,ICI02,Closed,Y,0,2026-07-17,2026-07-22 18:41:04,2026-07-13 14:35:47,"{""chart_type"":""mc_pro_plus"",""sc_name"":""ICICI Bank"",""sc_symbol"":""ICICIBANK"",""sc_scripcode"":""532174"",""instrument_type_code"":""stock"",""entry_condition"":""equals"",""entry_price"":""1410.00"",""pattern_type"":""buy"",""cmp"":""1440.70"",""price_key"":""stk_ICI02_N"",""target_price"":""1433"",""target_return_prcnt"":""1.63"",""stoploss_price"":""1403"",""stoploss_prcnt"":""0.50"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178393354640.png""},""rationale"":""A horizontal resistance level marks an area where sellers repeatedly capped price. The decisive breakout above this zone confirms buyers have taken control, strengthening the bullish trend."",""action_type"":""add"",""created_at"":""2026-07-13 14:35:47"",""updated_at"":""2026-07-13 14:35:47""},{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178393354640.png""},""rationale"":""Pattern Expired"",""action_type"":""close"",""created_at"":""2026-07-22 18:41:04"",""updated_at"":""2026-07-22 18:41:04""}],""auto_closed"":true,""exit_price"":""1440.70"",""exit_price_condition"":""equals"",""closed_on"":""2026-07-22 18:41:04""}",Brijesh Bhatia,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1784725864,1783933547,mc_pro_plus,N,3,1655.0
1656,21,index,NIFTY 50,nse,Rectangle Pattern,On the verge of breakout,1 hour,in;NSX,Closed,Y,0,2026-07-17,2026-07-22 18:41:04,2026-07-13 14:56:10,"{""chart_type"":""mc_pro_plus"",""sc_name"":""NIFTY 50"",""sc_symbol"":""9"",""sc_scripcode"":""9"",""instrument_type_code"":""index"",""entry_condition"":""equals"",""entry_price"":""24246.65"",""pattern_type"":""buy"",""cmp"":""23996.25"",""price_key"":""indices_i_in;NSX"",""target_price"":""24515"",""target_return_prcnt"":""1.11"",""stoploss_price"":""24152"",""stoploss_prcnt"":""0.39"",""ind_id"":""9"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178393476894.png""},""rationale"":""A rectangle pattern reflects a period of consolidation between support and resistance. A decisive breakout above the resistance zone could trigger fresh buying interest and extend the bullish move."",""action_type"":""add"",""created_at"":""2026-07-13 14:56:10"",""updated_at"":""2026-07-13 14:56:10""},{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178393476894.png""},""rationale"":""Pattern Expired"",""action_type"":""close"",""created_at"":""2026-07-22 18:41:04"",""updated_at"":""2026-07-22 18:41:04""}],""auto_closed"":true,""exit_price"":""23996.25"",""exit_price_condition"":""equals"",""closed_on"":""2026-07-22 18:41:04""}",Brijesh Bhatia,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1784725864,1783934770,mc_pro_plus,N,3,1656.0
1644,21,equity,Kaynes Technology India,nse,Horizontal Trendline,On the verge of breakout,2 hours,KTI05,Closed,Y,0,2026-07-22,2026-07-22 17:23:56,2026-07-09 15:14:11,"{""chart_type"":""mc_pro_plus"",""sc_name"":""Kaynes Technology India"",""sc_symbol"":""KAYNES"",""sc_scripcode"":""543664"",""instrument_type_code"":""stock"",""entry_condition"":""equals"",""entry_price"":""3424.40"",""pattern_type"":""buy"",""cmp"":""3252.40"",""price_key"":""stk_KTI05_N"",""target_price"":""4235"",""target_return_prcnt"":""23.67"",""stoploss_price"":""3195"",""stoploss_prcnt"":""6.70"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178359025058.png""},""rationale"":""A horizontal trendline marks a key resistance level where selling has repeatedly emerged. Price is now testing this zone, with a breakout likely to confirm renewed buying strength."",""action_type"":""add"",""created_at"":""2026-07-09 15:14:11"",""updated_at"":""2026-07-09 15:14:11""},{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178359025058.png""},""rationale"":""Pattern Expired"",""action_type"":""close"",""created_at"":""2026-07-22 17:23:56"",""updated_at"":""2026-07-22 17:23:56""}],""auto_closed"":true,""exit_price"":""3252.40"",""exit_price_condition"":""equals"",""closed_on"":""2026-07-22 17:23:56""}",Brijesh Bhatia,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1784721236,1783590251,mc_pro_plus,N,3,1644.0
